Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Samsung SGH a777 - Cellular phone - 3G - WCDMA (UMTS) / GSM - slider - Blue - AT&T,Samsung,99.99,5,"The main reason for purchasing this phone was due to the ease of using it. It was purchased for an older individual who doesn't need all the extras that a young adult would have craved for. This phone seems much more sturdier & better quality than some others out there on the market. I had also considered the price, along with having read the reviews pertaining to this particular vendor. Shipping and packing of this item was great.",0
Nokia Lumia 928 32GB Unlocked GSM 4G LTE Windows 8 Smartphone - White,Nokia,185,4,"My phone is good...I am new to cell phones....but I like the nokia lumina, Just getting usedto it",0
"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, White",Samsung,350,5,"Powerful divice. After month and a half using it I think it is a very nice phone. Good disign, excelent size and slick, beautiful colors and quick and reactive to the commands, althoug in my country we have a super slow wifi speed. It din' t have any trouble conecting to my phone service movilnet and the sound is good.speeker could be better, they are alright, but music sounds is great when using the head phones. Battery lasts just around 12 to 14 hour when use heavely during the day. Recommend to downlode applications to keep it clean from auto started programs that comes with this phone. There is a minus to this phone, in enclose locations comunication is not good, not very different from my other sansung phone. I steel give it a 5 start because it is loaded with great capabilities and Is the best phone I have ever had",0
Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),,NA,2,failed to provide the complete 16 digit # on the paperwork,0
Samsung Galaxy Grand Prime DUOS G531H/DS - White (International Version),Samsung,169.99,5,there wasn't any problems,0
Sprint Kyocera DuraXT No Contract MIL-SPEC Rugged PTT 3MP Camera Cell Phone,Kyocera,97.58,5,"Bought this product for my dad because he's older and has a tough time adjusting to the smart phones. Phone was in great condition and worked, what more can I say?",0
BLU Advance 4.0L Unlocked Smartphone -US GSM - Green,BLU,48.99,4,"Never heard of this brand before, but very pleased with it thus far. Does everything I need it to do. The battery life is amazing and better than most of the more expensive phones out on the market now. Its not your high tech Android, but does the job. The only flaw I have with this phone is that it is not always responsive when texting in portrait mode compared to landscape mode.",0
Apple iPhone 5 16GB - Unlocked - Black (Certified Refurbished),Apple,124,5,"This unlocked iPhone 5 that I bought is a really nice iPhone, I'm happy I decided to upgrade my phone. Hopefully the next person that orders one gets a good battery because the one that was in my iPhone 5 was shot so now I have ordered a replacement battery.",3
"Samsung Galaxy S Duos II GT-S7582 Factory Unlocked Cellphone, International Version, White",,280,4,Love this phone,1
Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty),Sony,199.99,3,Phone is sleek and nice. Processor is fast and has lots of ram space. Haven't tried it in water so I can't rate that feature. Now getting used to the smaller size after having the T2 for a while. Comparable to that the battery in this phone is awfullllllll. Takes over 2 hrs to charge sometimes and runs down very quickly. Why charge a phone so long just to get a mere under 6 hour life?!? ... Only con I have so far.,1
Moto Z Play + Insta Share Projector,,723.87,4,"Excellent phone for the money. If battery life is what you are looking for this is the phone you should buy. I can get two days of battery life. Sometimes into a third day. I average about 8:30 hours of screen on time but There have been times when I've gotten 10 hours. The battery life on this device is simply amazing.Don't be dissuaded by the Snapdragon 625 processor. This phone has NO LAG. It is one of the snappiest phones I've used. Unless you plan on using this phone primarily for hardcore gaming the processor won't be an issue for you at all. Even if you do want to game a lot it's not like you won't be able to but your frame rates and loading times will be a little slower than with a phone with a higher end processor.The display is beautiful. It's only 1080p and not 2K like a lot of flag ships but it is a gorgeous 1080p screen. My past 2 phones had 2k screens and this screen does not feel like a downgrade. In normal day to day use you won't be able to tell the difference.....AND....that 1080p screen is part of the reason the battery life is so good.The Motorola specific features(Moto Voice, Moto Display, Moto Actions etc) are nice and hard to live without once you get used to them.There are a few slight cons with this phone but none of them are deal breakers. It is a little unnecessarily large in my opinion. The bezels are a little large on all sides. The camera is acceptable but not great at all. The Motomods feel like an unnecessary gimmick to me. I have the speaker and it is nice but you can get better sound and more volume from $20 bluetooth speakers. The style shell mods are nice but I wish there were more options. You don't really need any of the battery mods because the battery life is already class leading. The projector is overpriced for what you are getting. The camera mod is not very good. Also The mods are a little more lose when attached to the Moto Z Play than when attached to the regular Moto Z or Moto Z force. I suspect the Z and Force have magnets on the bottom and top of the phone while the Z Play only has magnets on the bottom of the phone.All in all this is a great phone. Hard to beat for the money.",8
"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234,5,first smart phone no problems,0
Motorola Droid 3 Verizon Xt862 Verizon Cell Phone,Motorola,99.99,4,"I like the Droid 3 better.Am on Page Plus so can't use 4g anywayTradeoff's were: more ram and dual core processing power on 4 (but not too much more to make a difference in what can be done on the phone)vs.less storage space on 4 (8g) as opposed to 16 gig internal storage on 3(some torrent apps, (Mu Torrent, for example), default to internal storage, even if they are set to download directly to the sd card,once downloaded, it can easily be transferred afterward to sd card, and deleted from internal storage space, but the space needs to be there on the phone internal, for the download.)Both work with the new 64gig sandisk micro sd card, as long as the card is first formatted to FAT(It ships formatted as NTFS)Both have great hard sildeout keyboards, and (afik) motorola is NOT planning a Droid 5 or anything else with a slideout hard keyboard ;-((I definitely prefer my Droid 3 over my wife's iPhone 5 ;-)",18
HTC One M7 32GB Unlocked GSM 4G LTE Android Cell Phone - Silver,HTC,133.95,1,The phone came in on time and looked awesome. It was fantastic at first worked great but by the third month of having it the phone has screwed up completely and i have to buy a new phone now because of it. Dont waste your time and money with this product. Im serious...you will find yourself pissed off and broke without a phone,0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Black Plus),CNPGD,59.99,1,all i got was an empty box.,0
Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,95.88,2,I have just received the phone only to find that the phone and the booklet is in an unknown language... I am going to assume it is Vietnamese since the booklet was printed in Vietnam. I figured out how to change the language and will review again when i have used the phone.,2
LG G3 D855 16GB (FACTORY UNLOCKED) - No 4G in USA - International Version No Warranty (Gold),,349.99,5,"Great phone, a++",0
"Samsung Galaxy S7 Edge SM-G935F 32GB Factory Unlocked GSM Smartphone - International Version, No Warranty (Titanium Silver)",,593.5,5,Good,0
Apple iPhone 5c 8GB Unlocked GSM Smartphone - Green,Apple,115,5,Excellent!!!,0
"BLU VIVO 5 Smartphone -5.5"" 4G LTE GSM Unlocked - 32GB +3GB RAM - Gold",BLU,199.99,5,"Just a superb phone honestly, replaced by smashed Z5 with this and I'm not missing it one bit!! That should tell you all you need to know.",1
"Samsung Galaxy Exhibit 4G (T-Mobile), t679",Samsung,119.99,2,"I only had it for less than a week, but I'm really digging this phone. It's my first smart phone, so I'm not speaking with tons of experience.There is a bunch of bloatware on this phone. I installed the ZergRush root:(...)And then Titanium Back-up app which allows backing-up to the SD card and removal of all the crap.Worked great. Still exploring all the capabilities this phone has.The voice recognition seems to work really well. I've used it a few times with the Google search function when I didn't feel like typing.It has locked-up once while surfing the web which required a battery pull. Re-booted with no ill-effects.A primary attraction to this phone was the availability of T-mobile's $30/mo 100 min/unlimited text and data plan. I wanted a smart phone on a monthly plan, but not the typical $70/mo charge you've got with a contract. For me, this is an ideal package as I'm not a big talker.That being said, read the fine print. This plan is only available via Walmart and T-mobile.com. The catch is that going through either of these sources makes it difficult or impossible to port your old number.To activate my phone, I called T-mobile's porting resolution number at 877-789-3106. They activated my phone and ported my old number, but then despite my request, set me up with the $50/mo unlimited plan. I had to call customer service and do some arm twisting to get on the ""Walmart plan"".In hindsight, it may have been easier to have paid an extra 10 bucks and bought the phone from Walmart.8/8/2012 UPDATE:This sucker runs HOT. Gets pretty warm while websurfing and streaming. Gets scalding hot while running Navigation. It's locked up a few times while running navigation. Pretty much the worst time to have to shut down and restart your phone (while driving).This last time when trying to restart, I got a message stating the battery was too hot, or something to that effect. I've started removing the case when using the Navigation.I'm pretty sure these symptoms are leading up to premature battery failure. Time will tell. Might try a different case to alleviate the issue.Other than that, I'm really happy with the phone.7/22/14 UPDATE:Final update. I dumped this phone about 6 months ago. It began to crash, restart and just plain shut down indiscriminately. Part of the problem may have been the SD card, it just didn't have the processing power to handle anything but the simplest apps. Biggest offender might be the latest Facebook updates. Any GPS app also will freeze it up instantly. My wife still has her phone of the same model, and we're getting ready to dump it too for the same issues.This model it just plain obsolete in 2014, and I would not recommend purchasing one at any price. It worked marginally well for the first six months, but after that, it became a turd.The good news is my new Moto X works awesome and I was able to seamlessly transfer my $30/mo 4G plan.",2
Apple iPhone 4 Black Smartphone 32GB (AT&T),,135,5,Mint device,
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,265,5,"It is thin , fast , and good looking .The most important thing about apple product is the high quality material that they are using .",0
"OtterBox SYMMETRY SERIES Case for iPhone 6 Plus/6s Plus (5.5"" Version) - Retail Packaging - BLUE PRINT II (SLATE GREY/DEEP WATER BLUE)",OtterBox,15.99,5,"It's an Otterbox - it is great protection for my iPhone. Had the bulletproof ""super-Otter"" - but it was just too bulky, and I did not really need THAT much protection. This case will allow me to drop the phone and it will survive. Always pleased with Otterboxes.",0
